total,text,img,nodenum,concat
0.2764,0.018,0.2424,0.003,0.001
0.2115,0.01,0.1944,0.002,0.001
0.2153,0.02,0.1842,0.004,0.0
0.2163,0.011,0.1992,0.003,0.0
0.1757,0.0074,0.1634,0.0023,0.0
0.2078,0.008,0.1928,0.002,0.001
0.2058,0.0084,0.1924,0.002,0.0
0.2424,0.0122,0.2252,0.002,0.0
0.2157,0.01,0.1967,0.004,0.002
0.2491,0.009,0.2326,0.002,0.001
0.1931,0.0103,0.1746,0.0031,0.0
0.2122,0.011,0.1883,0.004,0.0
0.323,0.006,0.3115,0.002,0.0
0.2017,0.0094,0.1857,0.002,0.001
0.3482,0.0115,0.3269,0.004,0.001
0.3192,0.0486,0.2548,0.0089,0.001
0.18,0.0073,0.1674,0.002,0.0
0.2139,0.0093,0.1953,0.005,0.0
0.1976,0.008,0.1845,0.002,0.0
0.2055,0.0082,0.1913,0.002,0.001
0.1771,0.0064,0.1647,0.002,0.001
0.323,0.0165,0.2974,0.003,0.001
0.2023,0.006,0.1892,0.004,0.0
0.2031,0.006,0.1921,0.002,0.0
0.201,0.009,0.1858,0.003,0.0
0.2161,0.007,0.2021,0.004,0.0
0.2097,0.007,0.1977,0.002,0.0
0.1898,0.012,0.1696,0.0021,0.0005
0.1877,0.0065,0.1762,0.002,0.0
0.1866,0.008,0.1716,0.004,0.0
0.196,0.006,0.1851,0.002,0.0
0.214,0.0112,0.1959,0.002,0.001
0.2266,0.013,0.2076,0.002,0.001
0.1824,0.007,0.1703,0.002,0.001
0.2984,0.0085,0.2838,0.002,0.001
0.1905,0.007,0.177,0.003,0.0
0.2371,0.017,0.2107,0.002,0.0
0.2156,0.005,0.2056,0.001,0.001
0.2139,0.0087,0.1962,0.004,0.0
0.209,0.006,0.199,0.001,0.001
0.2299,0.02,0.1978,0.003,0.001
0.1974,0.009,0.1814,0.003,0.0
0.1955,0.0079,0.1825,0.002,0.0
0.2127,0.007,0.1977,0.004,0.0
0.2053,0.005,0.1953,0.002,0.0
0.2167,0.006,0.2047,0.0019,0.0
0.2189,0.011,0.2019,0.002,0.0
0.1877,0.007,0.1747,0.002,0.0
0.2165,0.006,0.2045,0.003,0.0
0.2145,0.0065,0.203,0.002,0.0
0.226,0.016,0.205,0.002,0.0
0.2031,0.007,0.1891,0.002,0.001
0.2081,0.0115,0.1876,0.003,0.0
0.3182,0.007,0.306,0.0022,0.0
0.2146,0.006,0.2045,0.0021,0.0
0.2364,0.017,0.2103,0.0021,0.001
0.2178,0.007,0.2048,0.002,0.001
0.217,0.007,0.205,0.002,0.0
0.2189,0.0121,0.1997,0.003,0.0
0.2136,0.0065,0.2001,0.003,0.0
0.2095,0.007,0.1985,0.002,0.0
0.219,0.013,0.1971,0.003,0.001
0.2103,0.006,0.1973,0.002,0.001
0.2101,0.009,0.1941,0.003,0.0
0.2275,0.008,0.2115,0.003,0.001
0.2239,0.008,0.2092,0.002,0.001
0.2305,0.008,0.2155,0.002,0.001
0.1971,0.009,0.182,0.003,0.0
0.2271,0.014,0.2001,0.004,0.001
0.2101,0.007,0.1971,0.002,0.001
0.2041,0.005,0.1941,0.002,0.0
0.1934,0.01,0.1774,0.002,0.0
0.2122,0.01,0.1952,0.002,0.001
0.1918,0.006,0.1805,0.002,0.0
0.2023,0.0066,0.1917,0.002,0.0
0.2209,0.009,0.2069,0.002,0.0
0.2581,0.011,0.2401,0.002,0.0
0.2201,0.01,0.2021,0.002,0.001
0.2084,0.0095,0.1929,0.002,0.0
0.2014,0.007,0.1894,0.001,0.001
0.2422,0.011,0.2202,0.004,0.001
0.2099,0.008,0.1958,0.003,0.0
0.2153,0.008,0.2003,0.003,0.0
0.2185,0.0095,0.201,0.002,0.001
0.2236,0.009,0.2056,0.002,0.001
0.2209,0.01,0.2029,0.003,0.0
0.2031,0.01,0.1851,0.003,0.0
0.2253,0.015,0.2012,0.002,0.0011
0.2013,0.008,0.1863,0.003,0.0
0.2105,0.0065,0.199,0.002,0.0
0.216,0.009,0.199,0.003,0.0
0.2147,0.009,0.1997,0.002,0.0
0.1923,0.009,0.1781,0.0021,0.0
0.2109,0.0085,0.1954,0.003,0.0
0.2141,0.008,0.1981,0.002,0.001
0.207,0.008,0.193,0.002,0.0
0.2034,0.01,0.1864,0.002,0.001
0.216,0.01,0.2,0.003,0.0
0.23,0.0129,0.206,0.004,0.001
0.2127,0.0145,0.1892,0.003,0.001
0.2159,0.017,0.1909,0.002,0.0
0.2316,0.0103,0.2123,0.003,0.001
0.2482,0.0175,0.2254,0.002,0.0
0.2145,0.01,0.1974,0.002,0.001
0.2156,0.0115,0.194,0.003,0.001
0.2065,0.0081,0.1933,0.002,0.0
0.2164,0.008,0.2014,0.004,0.0
0.2219,0.012,0.205,0.002,0.0
0.2151,0.0119,0.194,0.002,0.001
0.22,0.0129,0.2,0.002,0.001
0.2109,0.009,0.1969,0.0011,0.0009
0.2114,0.0074,0.1978,0.003,0.0
0.2094,0.008,0.1964,0.002,0.0
0.2123,0.006,0.2014,0.002,0.0
0.2075,0.0065,0.197,0.001,0.0
0.2081,0.007,0.197,0.002,0.0
0.197,0.009,0.183,0.002,0.0
0.2081,0.005,0.1971,0.002,0.0
0.2151,0.0085,0.2005,0.002,0.001
0.2004,0.009,0.1864,0.002,0.0
0.219,0.014,0.196,0.003,0.0
0.2286,0.012,0.207,0.003,0.0
0.2125,0.008,0.1975,0.002,0.0
0.2119,0.0075,0.1983,0.0021,0.001
0.216,0.009,0.199,0.002,0.0
0.2051,0.0111,0.1863,0.0027,0.0
0.2154,0.009,0.1984,0.002,0.001
0.2135,0.006,0.2025,0.002,0.0
0.2621,0.009,0.2461,0.002,0.001
0.2513,0.015,0.2292,0.0025,0.0
0.1953,0.006,0.1843,0.002,0.0
0.2101,0.006,0.1992,0.002,0.0
0.2118,0.009,0.1958,0.002,0.0
0.218,0.0109,0.2001,0.002,0.001
0.2482,0.009,0.2322,0.003,0.0
0.2091,0.007,0.1971,0.001,0.001
0.2179,0.0095,0.1994,0.003,0.001
0.2228,0.0214,0.1935,0.003,0.001
0.2253,0.0081,0.2113,0.002,0.001
0.2183,0.0099,0.1983,0.003,0.001
0.2177,0.007,0.2037,0.002,0.0
0.2147,0.0101,0.1986,0.003,0.0
0.2487,0.0075,0.2342,0.002,0.001
0.19,0.009,0.176,0.002,0.0
0.1991,0.006,0.1871,0.002,0.0
0.2143,0.011,0.1963,0.002,0.001
0.2417,0.0101,0.2226,0.003,0.001
0.218,0.008,0.205,0.003,0.0
0.2314,0.018,0.2034,0.003,0.0
0.2044,0.007,0.1934,0.002,0.0
0.2331,0.006,0.2212,0.003,0.0
0.2078,0.007,0.1948,0.002,0.0
0.2271,0.015,0.2001,0.004,0.001
0.232,0.017,0.205,0.002,0.001
0.2162,0.008,0.2022,0.002,0.0
0.208,0.008,0.194,0.002,0.0
0.211,0.007,0.198,0.002,0.001
0.183,0.0105,0.1685,0.002,0.0
0.2306,0.0075,0.2191,0.002,0.0
0.2246,0.017,0.1966,0.003,0.001
0.218,0.007,0.204,0.003,0.001
0.2257,0.011,0.2062,0.002,0.001
0.2459,0.007,0.2309,0.004,0.0
0.2536,0.0095,0.238,0.001,0.001
0.2112,0.007,0.1981,0.002,0.0
0.1951,0.009,0.1791,0.002,0.0
0.2266,0.0091,0.208,0.004,0.0
0.214,0.008,0.2,0.002,0.001
0.2125,0.008,0.199,0.002,0.0
0.2244,0.011,0.2044,0.002,0.001
0.219,0.008,0.203,0.002,0.0
0.2014,0.008,0.1884,0.002,0.0
0.2154,0.009,0.1994,0.002,0.001
0.223,0.012,0.203,0.003,0.001
0.211,0.006,0.2,0.001,0.001
0.2256,0.009,0.2096,0.003,0.0
0.212,0.008,0.198,0.002,0.0
0.2131,0.007,0.202,0.002,0.0
0.1855,0.009,0.1715,0.002,0.0
0.2371,0.007,0.2241,0.002,0.0
0.2417,0.0206,0.2111,0.003,0.0
0.222,0.007,0.209,0.003,0.0
0.203,0.0075,0.1905,0.002,0.0
0.2051,0.008,0.1921,0.003,0.0
0.2361,0.017,0.2061,0.003,0.001
0.2152,0.011,0.1972,0.0029,0.0011
0.2083,0.008,0.1943,0.002,0.001
0.2172,0.009,0.1993,0.002,0.001
0.209,0.006,0.198,0.002,0.001
0.213,0.007,0.2,0.002,0.001
0.211,0.007,0.199,0.002,0.0
0.2201,0.009,0.2031,0.002,0.0
0.2211,0.009,0.201,0.005,0.001
0.21,0.01,0.1924,0.003,0.0
0.2044,0.008,0.1904,0.002,0.001
0.2163,0.009,0.2002,0.003,0.0
0.203,0.006,0.193,0.002,0.0
0.198,0.007,0.187,0.002,0.0
0.211,0.007,0.199,0.002,0.0
0.232,0.011,0.213,0.003,0.0
0.2135,0.009,0.1975,0.003,0.0
0.212,0.008,0.197,0.002,0.001
0.2651,0.008,0.2521,0.002,0.0
0.2078,0.01,0.1908,0.003,0.0
0.2602,0.012,0.2412,0.002,0.0
0.214,0.006,0.202,0.002,0.001
0.206,0.0088,0.1891,0.0021,0.001
0.2133,0.009,0.1953,0.003,0.001
0.2156,0.0102,0.1954,0.005,0.001
0.2231,0.014,0.2012,0.002,0.0
0.2406,0.009,0.224,0.003,0.0
0.308,0.01,0.29,0.003,0.001
0.2006,0.014,0.1796,0.002,0.0
0.2211,0.0111,0.201,0.004,0.0
0.2201,0.008,0.206,0.002,0.001
0.1861,0.006,0.1742,0.001,0.001
0.2231,0.016,0.1981,0.003,0.0
0.1819,0.009,0.1669,0.002,0.0
0.2098,0.0091,0.1933,0.003,0.0
0.2037,0.006,0.1918,0.0023,0.0005
0.3015,0.0087,0.2887,0.002,0.0
0.192,0.012,0.171,0.003,0.001
0.213,0.013,0.1901,0.003,0.001
0.2042,0.008,0.1922,0.002,0.0
0.2183,0.007,0.2053,0.002,0.001
0.2238,0.007,0.2118,0.002,0.0
0.2514,0.011,0.2324,0.003,0.001
0.3816,0.0192,0.3443,0.008,0.001
0.4024,0.0225,0.3698,0.005,0.001
0.3127,0.011,0.2907,0.005,0.001
0.3088,0.012,0.2908,0.003,0.0
0.2966,0.013,0.2746,0.004,0.0
0.2459,0.009,0.2294,0.002,0.0015
0.2556,0.007,0.2416,0.003,0.0
0.2091,0.01,0.1891,0.005,0.001
0.2118,0.0095,0.1961,0.0027,0.0005
0.2858,0.008,0.2708,0.002,0.001
0.2777,0.012,0.2582,0.002,0.001
0.2596,0.011,0.2416,0.003,0.0
0.2561,0.012,0.2371,0.003,0.0
0.2396,0.008,0.2255,0.003,0.0
0.244,0.008,0.23,0.002,0.0
0.2141,0.01,0.1971,0.003,0.0
0.2274,0.008,0.2134,0.002,0.0
0.242,0.008,0.229,0.002,0.0
0.2283,0.006,0.2159,0.002,0.001
0.2093,0.005,0.1993,0.002,0.0
0.2136,0.0095,0.195,0.004,0.001
0.2169,0.007,0.2041,0.0022,0.0006
0.2255,0.0085,0.211,0.003,0.0
0.221,0.011,0.2019,0.0031,0.0
0.278,0.009,0.2528,0.004,0.001
0.2885,0.0133,0.2672,0.003,0.001
0.2647,0.0145,0.2392,0.005,0.0
0.2707,0.011,0.2522,0.002,0.0015
0.2222,0.007,0.2082,0.003,0.0
0.2241,0.0059,0.2101,0.003,0.0
0.218,0.005,0.207,0.002,0.0
0.21,0.008,0.195,0.003,0.0
0.2339,0.0108,0.2151,0.002,0.0
0.2241,0.006,0.2101,0.002,0.0
0.2254,0.009,0.2084,0.003,0.0
0.219,0.011,0.199,0.002,0.001
0.2192,0.008,0.2052,0.002,0.0
0.2241,0.0105,0.2056,0.003,0.001
0.2425,0.009,0.2275,0.004,0.0
0.2861,0.0093,0.2707,0.003,0.0
0.2364,0.008,0.2234,0.002,0.0
0.2544,0.0105,0.2359,0.003,0.0
0.2597,0.009,0.2417,0.002,0.001
0.2278,0.0118,0.208,0.003,0.0
0.218,0.0101,0.2019,0.003,0.0
0.2658,0.013,0.2418,0.004,0.0
0.2087,0.007,0.1957,0.002,0.001
0.2228,0.013,0.202,0.0027,0.0
0.2357,0.007,0.2233,0.002,0.0005
0.2581,0.013,0.2371,0.003,0.001
0.2245,0.006,0.2125,0.002,0.001
0.2186,0.01,0.2026,0.002,0.0
0.2302,0.0104,0.213,0.003,0.0
0.2455,0.012,0.2245,0.004,0.001
0.2559,0.0131,0.2348,0.002,0.001
0.3708,0.0093,0.355,0.003,0.0005
0.323,0.016,0.2953,0.0055,0.001
0.3226,0.0236,0.2859,0.003,0.001
0.3257,0.01,0.3044,0.0062,0.001
0.3562,0.0126,0.3337,0.005,0.001
0.2231,0.01,0.2071,0.003,0.0
0.2704,0.013,0.2474,0.004,0.0
0.2881,0.012,0.2707,0.002,0.0
0.3019,0.008,0.2859,0.003,0.001
0.3725,0.009,0.3529,0.004,0.0
0.351,0.014,0.327,0.003,0.001
0.3561,0.011,0.3321,0.004,0.001
0.2552,0.008,0.2402,0.003,0.001
0.2346,0.008,0.2206,0.003,0.0
0.2591,0.0131,0.2384,0.002,0.0
0.2404,0.0105,0.2243,0.002,0.001
0.2131,0.007,0.2011,0.002,0.0
0.22,0.012,0.2,0.003,0.0
0.2175,0.008,0.2035,0.002,0.0
0.2196,0.007,0.2065,0.002,0.001
0.2151,0.008,0.2001,0.002,0.0
0.2212,0.0101,0.2011,0.002,0.001
0.2561,0.009,0.2421,0.002,0.0
0.211,0.006,0.199,0.002,0.0
0.2118,0.0105,0.1902,0.005,0.001
0.2064,0.0081,0.1933,0.002,0.0
0.205,0.007,0.1921,0.002,0.001
0.2816,0.008,0.266,0.0035,0.0
0.2091,0.007,0.1971,0.002,0.0
0.2167,0.0088,0.1861,0.003,0.0
0.212,0.007,0.2,0.002,0.0
0.2312,0.01,0.2132,0.002,0.001
0.211,0.0079,0.1971,0.002,0.0
0.2383,0.011,0.2193,0.004,0.0
0.2034,0.0128,0.1805,0.003,0.0
0.3182,0.008,0.3024,0.0035,0.0013
0.3417,0.018,0.3097,0.004,0.0
0.287,0.012,0.268,0.003,0.0
0.232,0.007,0.218,0.002,0.001
0.3115,0.0095,0.2955,0.0035,0.001
0.2551,0.0135,0.2326,0.003,0.0
0.2321,0.009,0.217,0.002,0.001
0.2772,0.0107,0.2586,0.002,0.001
0.2618,0.0137,0.2391,0.004,0.001
0.3291,0.01,0.312,0.004,0.0
0.2677,0.012,0.2431,0.004,0.001
0.3534,0.0192,0.3227,0.0053,0.0
0.5222,0.017,0.4895,0.008,0.001
0.6424,0.0519,0.5693,0.007,0.002
0.5741,0.0585,0.4851,0.0185,0.004
0.6816,0.2834,0.3444,0.0106,0.002
0.571,0.0742,0.4656,0.0082,0.0023
0.5534,0.0868,0.4364,0.007,0.0061
0.4767,0.0382,0.4096,0.0055,0.004
0.4035,0.0274,0.3533,0.0056,0.001
0.4898,0.013,0.4618,0.008,0.001
0.3362,0.032,0.2722,0.005,0.002
0.3716,0.018,0.339,0.006,0.001
0.3996,0.0345,0.3421,0.011,0.0015
0.3035,0.01,0.2851,0.0033,0.001
0.3506,0.0134,0.3258,0.003,0.0
0.2919,0.013,0.2708,0.004,0.001
0.1851,0.006,0.1761,0.001,0.0
0.2386,0.009,0.2216,0.002,0.001
0.2174,0.006,0.2064,0.002,0.0
0.3549,0.02,0.2687,0.005,0.0
0.2338,0.012,0.2157,0.003,0.0
0.2761,0.008,0.2611,0.004,0.001
0.2383,0.007,0.2242,0.002,0.0
0.2699,0.0133,0.2486,0.003,0.001
0.2211,0.008,0.2062,0.0019,0.0
0.2192,0.0065,0.2067,0.002,0.001
0.2034,0.009,0.1884,0.003,0.0
0.218,0.009,0.201,0.003,0.001
0.1735,0.007,0.1615,0.002,0.0
0.1691,0.009,0.1541,0.003,0.0
0.1681,0.0066,0.1575,0.002,0.0
0.1595,0.007,0.1475,0.002,0.0
